"Please correct the values for minimum and maximum date validation rules.","Xin vui lòng sửa các giá trị cho các quy tắc xác nhận ngày tối thiểu và tối đa.",module,Magento_CustomAttributeManagement
"Text Field","Trường văn bản",module,Magento_CustomAttributeManagement
"Text Area","Khu vực văn bản",module,Magento_CustomAttributeManagement
"Multiple Line","Nhiều dòng",module,Magento_CustomAttributeManagement
"Date","Ngày",module,Magento_CustomAttributeManagement
"Dropdown","Trình đơn xổ dọc",module,Magento_CustomAttributeManagement
"Multiple Select","Nhiều lựa chọn",module,Magento_CustomAttributeManagement
"Yes/No","Có/không",module,Magento_CustomAttributeManagement
"File (attachment)","Tập tin (file đính kèm)",module,Magento_CustomAttributeManagement
"Image File","Tập tin hình ảnh",module,Magento_CustomAttributeManagement
"Alphanumeric","Chữ số",module,Magento_CustomAttributeManagement
"Numeric Only","Chỉ sử dụng số",module,Magento_CustomAttributeManagement
"Alpha Only","Chỉ sử dụng chữ",module,Magento_CustomAttributeManagement
"URL","URL",module,Magento_CustomAttributeManagement
"Email","Email",module,Magento_CustomAttributeManagement
"Strip HTML Tags","Dải HTML Tags",module,Magento_CustomAttributeManagement
"Escape HTML Entities","Thoát khỏi HTML Entities",module,Magento_CustomAttributeManagement
"Normalize Date","Ngày bình thường",module,Magento_CustomAttributeManagement
"The attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_) in this field. The first character should be a letter.","Mã số thuộc tính không hợp lệ. Xin vui lòng chỉ sử dụng các chữ cái (a-z), số (0-9) hoặc dấu gạch dưới (_) trong lĩnh vực này. Kí tự đầu tiên là chữ.",module,Magento_CustomAttributeManagement
"Please correct the value for file extensions.","Please correct the value for file extensions.",module,Magento_CustomAttributeManagement
"Alphanumeric with spaces","Alphanumeric with spaces",module,Magento_CustomAttributeManagement
"Sign Out","Đăng xuất",module,Magento_Customer
"Sign In","Đăng nhập",module,Magento_Customer
"You are subscribed to our newsletter.","You are subscribed to our newsletter.",module,Magento_Customer
"You aren't subscribed to our newsletter.","Bạn chưa đăng ký nhận bản tin.",module,Magento_Customer
"You have not set a default shipping address.","Bạn không có thiết lập địa chỉ vận chuyển mặc định.",module,Magento_Customer
"You have not set a default billing address.","Bạn không có thiết lập địa chỉ vận chuyển mặc định.",module,Magento_Customer
"Address Book","Sổ địa chỉ",module,Magento_Customer
"Edit Address","Sửa địa chỉ",module,Magento_Customer
"Add New Address","Thêm địa chỉ mới",module,Magento_Customer
"region","khu vực",module,Magento_Customer
"Create Order","Tạo đơn hàng",module,Magento_Customer
"Save Customer","Lưu khách hàng",module,Magento_Customer
"Delete Customer","Xóa khách hàng",module,Magento_Customer
"Reset Password","Đặt lại mật khẩu",module,Magento_Customer
"Are you sure you want to revoke the customer's tokens?","Bạn có chắc bạn muốn thu hồi thẻ của khách hàng?",module,Magento_Customer
"Force Sign-In","Bắt buộc đăng nhập",module,Magento_Customer
"New Customer","Khách hàng mới",module,Magento_Customer
"Save and Continue Edit","Lưu và tiếp tục chỉnh sửa",module,Magento_Customer
"Back","Trở lại",module,Magento_Customer
"Please select","Vui lòng chọn",module,Magento_Customer
"Reset","Thiết lập lại",module,Magento_Customer
"ID","ID",module,Magento_Customer
"Product","Sản phẩm",module,Magento_Customer
"SKU","MÃ SẢN PHẨM",module,Magento_Customer
"Quantity","Số lượng",module,Magento_Customer
"Price","Giá",module,Magento_Customer
"Total","Tổng",module,Magento_Customer
"Action","Thao tác",module,Magento_Customer
"Configure","Cấu hình",module,Magento_Customer
"Delete","Xóa bỏ",module,Magento_Customer
"Shopping Cart from %1","Giỏ mua hàng từ %1",module,Magento_Customer
"Newsletter","Bản tin",module,Magento_Customer
"Newsletter Information","Đăng ký nhận thông tin",module,Magento_Customer
"Subscribed to Newsletter","Đăng ký nhận bản tin",module,Magento_Customer
"Last Date Subscribed","Đăng ký ngày cuối cùng",module,Magento_Customer
"Last Date Unsubscribed","Bỏ đăng ký vào ngày cuối cùng",module,Magento_Customer
"No Newsletter Found","Bản tin không tìm thấy",module,Magento_Customer
"Start date","Ngày bắt đầu",module,Magento_Customer
"End Date","Ngày kết thúc",module,Magento_Customer
"Receive Date","Ngày nhận",module,Magento_Customer
"Subject","Chủ đề",module,Magento_Customer
"Status","Trạng thái",module,Magento_Customer
"Sent","Đã gửi",module,Magento_Customer
"Cancel","Hủy bỏ",module,Magento_Customer
"Not Sent","Không gửi",module,Magento_Customer
"Sending","Đang gửi",module,Magento_Customer
"Paused","Tạm dừng",module,Magento_Customer
"View","Hiển thị",module,Magento_Customer
"Unknown","Không xác định",module,Magento_Customer
"Order","Đơn hàng",module,Magento_Customer
"Purchased","Đã mua",module,Magento_Customer
"Bill-to Name","Tên người thanh toán",module,Magento_Customer
"Ship-to Name","Tên người vận chuyển đến",module,Magento_Customer
"Order Total","Tổng đơn đặt hàng",module,Magento_Customer
"Purchase Point","Mua điểm",module,Magento_Customer
"Customer View","Thông tin tài khoản",module,Magento_Customer
"There are no items in customer's shopping cart.","Không có sản phẩm nào trong giỏ của khách hàng.",module,Magento_Customer
"Qty","Số lượng",module,Magento_Customer
"Confirmed","Đã xác nhận",module,Magento_Customer
"Confirmation Required","Yêu cầu Xác nhận",module,Magento_Customer
"Confirmation Not Required","Không bắt buộc Xác nhận",module,Magento_Customer
"Indeterminate","Không xác định",module,Magento_Customer
"The customer does not have default billing address.","Khách hàng không có địa chỉ thanh toán mặc định.",module,Magento_Customer
"Offline","Ngoại tuyến",module,Magento_Customer
"Online","Trực tuyến",module,Magento_Customer
"Never","Không bao giờ",module,Magento_Customer
"Unlocked","Mở khóa",module,Magento_Customer
"Locked","Đã khóa",module,Magento_Customer
"Deleted Stores","Đã xoá các cửa hàng",module,Magento_Customer
"Add Locale","Thêm địa điểm",module,Magento_Customer
"Add Date","Thêm ngày",module,Magento_Customer
"Days in Wish List","Ngày trong danh sách yêu thích",module,Magento_Customer
"Unlock","Mở khoá",module,Magento_Customer
"No","Không",module,Magento_Customer
"Yes","Có",module,Magento_Customer
"Delete File","Xoá tập tin",module,Magento_Customer
"Download","Tải về",module,Magento_Customer
"Delete Image","Xóa hình",module,Magento_Customer
"View Full Size","Xem kích thước đầy đủ",module,Magento_Customer
"All countries","Tất cả quốc gia",module,Magento_Customer
"Customer Groups","Nhóm khách hàng",module,Magento_Customer
"Add New Customer Group","Thêm nhóm khách hàng mới",module,Magento_Customer
"Save Customer Group","Lưu nhóm khách hàng",module,Magento_Customer
"Delete Customer Group","Xoá nhóm khách hàng",module,Magento_Customer
"New Customer Group","Nhóm khách hàng mới",module,Magento_Customer
"Edit Customer Group ""%1""","Chỉnh sửa nhóm khách hàng ""%1""",module,Magento_Customer
"Group Information","Thông tin nhóm",module,Magento_Customer
"Group Name","Tên nhóm",module,Magento_Customer
"Maximum length must be less then %1 characters.","Chiều dài tối đa phải ít hơn %1 ký tự.",module,Magento_Customer
"Tax Class","Loại thuế",module,Magento_Customer
"The customer is now assigned to Customer Group %s.","Khách hàng bây giờ đang được gán cho nhóm khách hàng %s.",module,Magento_Customer
"Would you like to change the Customer Group for this order?","Bạn có muốn thay đổi nhóm khách hàng cho các đơn đặt hàng này?",module,Magento_Customer
"The VAT ID is valid.","ID thuế VAT là hợp lệ.",module,Magento_Customer
"The VAT ID entered (%s) is not a valid VAT ID.","ID thuế VAT được nhập (%s) không phải là một thuế VAT ID hợp lệ.",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","ID thuế VAT là hợp lệ. Nhóm khách hàng hiện tại sẽ được sử dụng.",module,Magento_Customer
"The VAT ID is valid but no Customer Group is assigned for it.","ID thuế VAT là hợp lệ, nhưng nhóm khách hàng không được gán cho nó.",module,Magento_Customer
"Based on the VAT ID, the customer belongs to the Customer Group %s.","Dựa trên ID thuế VAT, khách hàng thuộc khách hàng nhóm %s.",module,Magento_Customer
"Something went wrong while validating the VAT ID.","Điều gì đó đã sai trong khi xác thực ID thuế VAT.",module,Magento_Customer
"The customer would belong to Customer Group %s.","Khách hàng sẽ thuộc về nhóm khách hàng %s.",module,Magento_Customer
"There was an error detecting Customer Group.","Đã có lỗi khi phát hiện các nhóm khách hàng.",module,Magento_Customer
"Validate VAT Number","Xác nhận số thuế GTGT",module,Magento_Customer
"Customer Login","Khách hàng đăng nhập",module,Magento_Customer
"Create New Customer Account","Tạo mới tài khoản khách hàng",module,Magento_Customer
"Date of Birth","Ngày sinh",module,Magento_Customer
"Bad request.","Yêu cầu bị lỗi.",module,Magento_Customer
"This confirmation key is invalid or has expired.","Phím xác nhận là không hợp lệ hoặc đã hết hạn.",module,Magento_Customer
"There was an error confirming the account","Đã có lỗi xác nhận tài khoản",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","Nếu bạn là một khách hàng đã đăng ký thuế VAT, xin vui lòng bấm vào <a href=""%1""> đây</a> để nhập vào địa chỉ vận chuyển thích hợp để tính thuế VAT.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","Nếu bạn là một khách hàng đã đăng ký thuế VAT, xin vui lòng bấm vào <a href=""%1""> đây</a> để nhập vào địa chỉ thanh toán thích hợp để tính thuế VAT.",module,Magento_Customer
"Thank you for registering with %1.","Cảm ơn bạn đã đăng ký với %1.",module,Magento_Customer
"Please check your email for confirmation key.","Xin vui lòng kiểm tra email để lấy khóa xác nhận.",module,Magento_Customer
"This email does not require confirmation.","Email này không yêu cầu xác nhận.",module,Magento_Customer
"Wrong email.","Email sai.",module,Magento_Customer
"Your password reset link has expired.","Liên kết đặt lại mật khẩu của bạn đã hết hạn.",module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Bạn phải xác nhận tài khoản của bạn. Vui lòng kiểm tra email của bạn để thấy liên kết xác nhận hoặc <a href=""%1""> bấm vào đây</a> để nhận một liên kết mới.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Hiện đã là một tài khoản với địa chỉ email này. Nếu bạn chắc chắn rằng nó là địa chỉ email của bạn, <a href=""%1""> Bấm vào đây</a> để có được mật khẩu của bạn và truy cập vào tài khoản của bạn.",module,Magento_Customer
"We can't save the customer.","Không thể lưu thông tin khách hàng.",module,Magento_Customer
"Please make sure your passwords match.","Hãy chắc chắn rằng mật khẩu của bạn phù hợp.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","Nếu bạn là một khách hàng đã đăng ký thuế VAT, xin vui lòng bấm vào <a href=""%1""> đây</a> để nhập vào địa chỉ vận chuyển thích hợp để tính thuế VAT.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","Nếu bạn là một khách hàng đã đăng ký thuế VAT, xin vui lòng bấm vào <a href=""%1""> đây</a> để nhập vào địa chỉ vận chuyển thích hợp để tính thuế VAT.",module,Magento_Customer
"Account Information","Thông tin tài khoản",module,Magento_Customer
"You saved the account information.","Bạn đã lưu thông tin tài khoản.",module,Magento_Customer
"You did not sign in correctly or your account is temporarily disabled.","Bạn đăng nhập không đúng cách hoặc tài khoản của bạn tạm thời bị vô hiệu hóa.",module,Magento_Customer
"Password confirmation doesn't match entered password.","Mật khẩu Xác nhận không khớp với mật khẩu đã nhập.",module,Magento_Customer
"The password doesn't match this account.","Mật khẩu không khớp với tài khoản này.",module,Magento_Customer
"Please correct the email address.","Xin vui lòng nhập chính xác địa chỉ email.",module,Magento_Customer
"We're unable to send the password reset email.","Chúng tôi không thể gửi email đặt lại mật khẩu.",module,Magento_Customer
"Please enter your email.","Vui lòng nhập email của bạn.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Nếu có một tài khoản liên kết với %1, bạn sẽ nhận được một email với một liên kết để đặt lại mật khẩu của bạn.",module,Magento_Customer
"My Account","Tài khoản",module,Magento_Customer
"This account is not confirmed. <a href=""%1"">Click here</a> to resend confirmation email.","Tài khoản này không được xác nhận.' ' <a href=""%1""> Bấm vào đây</a> để gửi lại email xác nhận.",module,Magento_Customer
"An unspecified error occurred. Please contact us for assistance.","Phat hiện một lỗi không xác định. Xin vui lòng liên hệ với chúng tôi để được hỗ trợ.",module,Magento_Customer
"A login and a password are required.","Một tên đăng nhập và mật khẩu được yêu cầu.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","Các giá trị mới của mật khẩu và xác nhận mật khẩu mới không khớp.",module,Magento_Customer
"Please enter a new password.","Vui lòng nhập mật khẩu mới.",module,Magento_Customer
"You updated your password.","Bạn đã cập nhật mật khẩu của bạn.",module,Magento_Customer
"Something went wrong while saving the new password.","Một cái gì đó đã đi sai trong khi lưu mật khẩu mới.",module,Magento_Customer
"You deleted the address.","Bạn đã xoá các địa chỉ.",module,Magento_Customer
"We can't delete the address right now.","Chúng tôi không thể xóa địa chỉ vào lúc này.",module,Magento_Customer
"You saved the address.","Bạn đã lưu địa chỉ.",module,Magento_Customer
"We can't save the address.","Chúng tôi không thể lưu địa chỉ.",module,Magento_Customer
"No customer ID defined.","Không có ID của khách hàng nào được xác định.",module,Magento_Customer
"Please correct the quote items and try again.","Xin vui lòng sửa bài trích dẫn và thử lại.",module,Magento_Customer
"You have revoked the customer's tokens.","Bạn đã thu hồi thẻ của khách hàng.",module,Magento_Customer
"We can't find a customer to revoke.","Chúng tôi không thể tìm thấy khách hàng để thu hồi.",module,Magento_Customer
"Something went wrong while saving file.","Something went wrong while saving file.",module,Magento_Customer
"You deleted the customer group.","Bạn đã xoá các nhóm khách hàng.",module,Magento_Customer
"The customer group no longer exists.","Nhóm khách hàng không còn tồn tại.",module,Magento_Customer
"Customers","Khách hàng",module,Magento_Customer
"New Group","Nhóm Mới",module,Magento_Customer
"New Customer Groups","Nhóm khách hàng mới",module,Magento_Customer
"Edit Group","Chỉnh sửa Nhóm",module,Magento_Customer
"Edit Customer Groups","Chỉnh sửa các nhóm khách hàng",module,Magento_Customer
"You saved the customer group.","Bạn đã lưu các nhóm khách hàng.",module,Magento_Customer
"Please select customer(s).","Vui lòng chọn khách hàng.",module,Magento_Customer
"Customer could not be deleted.","Khách hàng không thể bị xóa bỏ.",module,Magento_Customer
"You deleted the customer.","Bạn đã xoá các khách hàng.",module,Magento_Customer
"Something went wrong while editing the customer.","Một cái gì đó đã đi sai trong khi chỉnh sửa các khách hàng.",module,Magento_Customer
"Manage Customers","Quản lý khách hàng",module,Magento_Customer
"Please correct the data sent.","Xin vui lòng sửa các dữ liệu được gửi.",module,Magento_Customer
"A total of %1 record(s) were updated.","Tổng cộng %1 bản ghi đã được cập nhật.",module,Magento_Customer
"A total of %1 record(s) were deleted.","Tổng %1 bản ghi đã xóa.",module,Magento_Customer
"The customer will receive an email with a link to reset password.","Khách hàng sẽ nhận được một email với một liên kết để đặt lại mật khẩu.",module,Magento_Customer
"Something went wrong while resetting customer password.","Một cái gì đó đã đi sai trong khi đặt lại mật khẩu của khách hàng.",module,Magento_Customer
"You saved the customer.","Bạn đã lưu lại khách hàng này.",module,Magento_Customer
"Something went wrong while saving the customer.","Điều gì đó đã sai trong khi lưu lại khách hàng.",module,Magento_Customer
"Page not found.","Không tìm thấy trang.",module,Magento_Customer
"Customer has been unlocked successfully.","Khách hàng đã được mở khóa thành công.",module,Magento_Customer
"Online Customers","Khách hàng trực tuyến",module,Magento_Customer
"Customers Now Online","Khách hàng đang trực tuyến",module,Magento_Customer
"Please define Wish List item ID.","Hãy xác định ID sản phẩm trong danh sách yêu thích của bạn.",module,Magento_Customer
"Please load Wish List item.","Xin vui lòng tải sản phẩm trong danh sách yêu thích.",module,Magento_Customer
"Login successful.","Đăng nhập thành công.",module,Magento_Customer
"Invalid login or password.","Đăng nhập hoặc mật khẩu không hợp lệ.",module,Magento_Customer
"""%1"" section source is not supported","""%1"" phần nguồn không được hỗ trợ",module,Magento_Customer
"%1 doesn't extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 không phải là mở rộng của \Magento\Customer\CustomerData\SectionSourceInterface",module,Magento_Customer
"No confirmation needed.","Không có xác nhận mong đang cần.",module,Magento_Customer
"Account already active","Tài khoản đã hoạt động",module,Magento_Customer
"Invalid confirmation token","Mã thông báo xác nhận không hợp lệ",module,Magento_Customer
"The account is locked.","Tài khoản này đã bị khóa.",module,Magento_Customer
"This account is not confirmed.","Tài khoản này không được xác nhận.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field. Possible values: %template1 or %template2.","Invalid value of ""%value"" provided for the %fieldName field. Possible values: %template1 or %template2.",module,Magento_Customer
"Please enter a password with at most %1 characters.","Vui lòng nhập một mật khẩu với tại nhiều nhất %1 ký tự.",module,Magento_Customer
"Please enter a password with at least %1 characters.","Vui lòng nhập một mật khẩu với ít nhất %1 kí tự.",module,Magento_Customer
"The password can't begin or end with a space.","Mật khẩu không thể bắt đầu hoặc kết thúc bằng khoảng trắng.",module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Tối thiểu của các nhóm khác nhau của các ký tự trong mật khẩu là %1. Các nhóm ký tự: chữ, chữ hoa, chữ số, ký tự đặc biệt.",module,Magento_Customer
"Password cannot be the same as email address.","Password cannot be the same as email address.",module,Magento_Customer
"This customer already exists in this store.","Khách hàng này đã tồn tại trong cửa hàng.",module,Magento_Customer
"A customer with the same email already exists in an associated website.","Một khách hàng với email tương tự đã tồn tại trong một trang web liên kết.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Không hợp lệ giá trị % giá trị"""" cung cấp cho các trường %fieldName.",module,Magento_Customer
"%fieldName is a required field.","%fieldName là trường bắt buộc.",module,Magento_Customer
"Reset password token mismatch.","Đặt lại thẻ mật khẩu không khớp.",module,Magento_Customer
"Reset password token expired.","Đặt lại thẻ mật khẩu hết hạn.",module,Magento_Customer
"Please correct the transactional account email type.","Xin vui lòng nhập chính xác vào loại email tài khoản giao dịch.",module,Magento_Customer
"""%1"" is a required value.","""%1"" là một giá trị bắt buộc.",module,Magento_Customer
"Global","Toàn cầu",module,Magento_Customer
"Per Website","Mỗi trang web",module,Magento_Customer
"We can't share customer accounts globally when the accounts share identical email addresses on more than one website.","Chúng tôi không thể chia sẻ tài khoản khách hàng trên toàn hệ thống khi các tài khoản chia sẻ địa chỉ email giống nhau trên nhiều hơn một trang web.",module,Magento_Customer
"Billing Address","Địa chỉ thanh toán",module,Magento_Customer
"Shipping Address","Địa chỉ giao hàng",module,Magento_Customer
"-- Please Select --","-- Vui lòng chọn --",module,Magento_Customer
"Please enter a valid password reset token.","Vui lòng nhập một thẻ tái thiết lập mật khẩu hợp lệ.",module,Magento_Customer
"The password can not begin or end with a space.","Mật khẩu không thể bắt đầu hoặc kết thúc bằng cách trống.",module,Magento_Customer
"Admin","Quản trị",module,Magento_Customer
"ALL GROUPS","TẤT CẢ CÁC NHÓM",module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","Không có thực thể như vậy với %fieldName = %fieldValue, %field2Name = %field2Value",module,Magento_Customer
"File can not be saved to the destination folder.","Tệp có thể không được lưu vào thư mục đích.",module,Magento_Customer
"Unable to create directory %1.","Unable to create directory %1.",module,Magento_Customer
"Destination folder is not writable or does not exists.","Destination folder is not writable or does not exists.",module,Magento_Customer
"Something went wrong while saving the file.","Something went wrong while saving the file.",module,Magento_Customer
"Attribute object is undefined","Thuộc tính đối tượng là không xác định",module,Magento_Customer
"""%1"" invalid type entered.","""%1"" nhập vào loại không hợp lệ.",module,Magento_Customer
"""%1"" contains non-alphabetic or non-numeric characters.","""%1"" có chứa không phải ký tự hoặc không phải là số.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" là một chuỗi rỗng.",module,Magento_Customer
"""%1"" contains non-numeric characters.","""%1"" có chứa ký tự không phải là số.",module,Magento_Customer
"""%1"" contains non-alphabetic characters.","""%1"" có chứa các ký tự không phải ký tự.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" không phải là một địa chỉ email hợp lệ.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" không phải là một tên máy hợp lệ.",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" sử dụng quá nhiều ký tự.",module,Magento_Customer
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' trông giống như một địa chỉ IP, mà không phải là một định dạng được chấp nhận.",module,Magento_Customer
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' trông giống như một tên máy chủ DNS, nhưng bao gồm một dấu gạch ngang ở một vị trí không hợp lệ.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' trông giống như một tên máy chủ DNS, nhưng chúng tôi không thể kết hợp nó với giản đồ hostname cho tên miền '%tld%'.",module,Magento_Customer
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' trông giống như một tên máy chủ DNS, nhưng không thể trích xuất một phần tên miền.",module,Magento_Customer
"'%value%' does not look like a valid local network name.","'%value%' không giống như một tên mạng địa phương hợp lệ.",module,Magento_Customer
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' giống như một tên mạng lưới địa phương, mà không phải là một định dạng được chấp nhận.",module,Magento_Customer
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' dường như là một tên máy chủ DNS, nhưng ký hiệu punycode nhất định không thể được giải mã.",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" không phải là một URL hợp lệ.",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" không phải là một ngày hợp lệ.",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" không phù hợp với định dạng ngày.",module,Magento_Customer
"Please enter a valid date between %1 and %2 at %3.","Vui lòng nhập ngày hợp lệ giữa %1 và %2 tại %3.",module,Magento_Customer
"Please enter a valid date equal to or greater than %1 at %2.","Vui lòng nhập ngày hợp lệ bằng hoặc lớn hơn %1 tại %2.",module,Magento_Customer
"Please enter a valid date less than or equal to %1 at %2.","Vui lòng nhập ngày hợp lệ ít hơn hoặc bằng với %1 tại %2.",module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" không phải là một phần mở rộng tập tin hợp lệ.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" không phải là một tập tin hợp lệ.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" vượt quá kích thước tập tin cho phép.",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" không phải là một định dạng hình ảnh hợp lệ.",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" chiều rộng vượt quá các giá trị cho phép của %2 px.",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" chiều cao vượt quá các giá trị cho phép của %2 px.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","độ dài ""%1"" phải bằng hoặc nhiều hơn với %2 ký tự.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","độ dài ""%1"" phải bằng hoặc ít hơn %2 ký tự.",module,Magento_Customer
"label","nhãn",module,Magento_Customer
"Please enter a customer email.","Vui lòng nhập email khách hàng.",module,Magento_Customer
"A customer website ID must be specified when using the website scope.","ID trang web khách hàng phải được xác định khi sử dụng phạm vi trang web.",module,Magento_Customer
"Customer Group","Nhóm khách hàng",module,Magento_Customer
"You can't delete group ""%1"".","Bạn không thể xoá nhóm ""%1"".",module,Magento_Customer
"Customer Group already exists.","Nhóm Khách hàng đã tồn tại.",module,Magento_Customer
"Cannot delete group.","Không thể xoá nhóm.",module,Magento_Customer
"Error during VAT Number verification.","Lỗi trong quá trình xác minh số thuế GTGT.",module,Magento_Customer
"PHP SOAP extension is required.","Phần mở rộng SOAP PHP là bắt buộc.",module,Magento_Customer
"VAT Number is valid.","Số thuế GTGT là hợp lệ.",module,Magento_Customer
"Please enter a valid VAT number.","Vui lòng nhập một số thuế VAT hợp lệ.",module,Magento_Customer
"Your VAT ID was successfully validated.","ID VAT của bạn đã được xác nhận thành công.",module,Magento_Customer
"You will be charged tax.","Bạn sẽ phải trả thuế.",module,Magento_Customer
"You will not be charged tax.","Bạn sẽ không phải trả thuế.",module,Magento_Customer
"The VAT ID entered (%1) is not a valid VAT ID.","ID thuế VAT được nhập (%1) không phải là một ID thuế VAT hợp lệ.",module,Magento_Customer
"Your Tax ID cannot be validated.","ID Thuế của bạn không thể được xác nhận.",module,Magento_Customer
"If you believe this is an error, please contact us at %1","Nếu bạn thấy rằng đây là lỗi, xin vui lòng liên hệ với chúng tôi tại %1",module,Magento_Customer
"No such entity with %fieldName = %fieldValue","Không có thực thể như vậy với %fieldName = %fieldValue",module,Magento_Customer
"Male","Nam",module,Magento_Customer
"Female","Nữ",module,Magento_Customer
"Not Specified","Không xác định",module,Magento_Customer
"Thank you for registering with","Cảm ơn bạn đã đăng ký với",module,Magento_Customer
"enter your billing address for proper VAT calculation","nhập địa chỉ thanh toán để tính thuế GTGT thích hợp",module,Magento_Customer
"enter your shipping address for proper VAT calculation","nhập địa chỉ giao hàng để tính thuế GTGT thích hợp",module,Magento_Customer
"Please enter new password.","Vui lòng nhập mật khẩu mới.",module,Magento_Customer
"message","tin nhắn",module,Magento_Customer
"NoSuchEntityException","Không có thực thể ngoại lệ như vậy",module,Magento_Customer
"Exception","Ngoại lệ",module,Magento_Customer
"InputException.","Nhập ngoại lệ.",module,Magento_Customer
"InputException","Nhập ngoại lệ",module,Magento_Customer
"Exception message","Tin nhắn ngoại lệ",module,Magento_Customer
"Validator Exception","Ngoại lệ hợp lệ",module,Magento_Customer
"Localized Exception","Yếu tố ngoại lệ cho bản địa",module,Magento_Customer
"some error","có lỗi xảy ra",module,Magento_Customer
"frontend_label","frontend_label",module,Magento_Customer
"NOT LOGGED IN","CHƯA ĐĂNG NHẬP",module,Magento_Customer
"Please enter the state/province.","Vui lòng nhập tiểu bang/tỉnh.",module,Magento_Customer
"region is a required field.","region is a required field.",module,Magento_Customer
"regionId is a required field.","regionId is a required field.",module,Magento_Customer
"Label","Nhãn",module,Magento_Customer
"Select...","Lựa chọn...",module,Magento_Customer
"Edit","Chỉnh sửa",module,Magento_Customer
"Visitor","Lượt truy cập",module,Magento_Customer
"Customer","Khách hàng",module,Magento_Customer
"No item specified.","Không xác nhận sản phẩm.",module,Magento_Customer
"Are you sure you want to remove this item?","Bạn có chắc rằng bạn muốn xóa sản phẩm này?",module,Magento_Customer
"Personal Information","Thông tin cá nhân",module,Magento_Customer
"Last Logged In:","Đăng nhập lần cuối:",module,Magento_Customer
"Last Logged In (%1):","Lần Cuối đăng nhập (%1):",module,Magento_Customer
"Account Lock:","Khóa tài khoản:",module,Magento_Customer
"Confirmed email:","Xác nhận địa chỉ email:",module,Magento_Customer
"Account Created:","Tài khoản được tạo:",module,Magento_Customer
"Account Created on (%1):","Tài khoản được tạo trên (%1):",module,Magento_Customer
"Account Created in:","Tài khoản được tạo trong:",module,Magento_Customer
"Customer Group:","Nhóm khách hàng:",module,Magento_Customer
"Default Billing Address","Địa chỉ thanh toán mặc định",module,Magento_Customer
"Sales Statistics","Số liệu thống kê bán hàng",module,Magento_Customer
"Web Site","Trang Web",module,Magento_Customer
"Store","Cửa hàng",module,Magento_Customer
"Store View","Xem cửa hàng",module,Magento_Customer
"Lifetime Sales","Khoảng đời doanh số",module,Magento_Customer
"Average Sale","Doanh số trung bình",module,Magento_Customer
"All Store Views","Tất cả lượt xem cửa hàng",module,Magento_Customer
"Change","Thay đổi",module,Magento_Customer
"Manage Addresses","Quản lý địa chỉ",module,Magento_Customer
"Default Shipping Address","Địa chỉ giao hàng mặc định",module,Magento_Customer
"Contact Information","Thông tin liên hệ",module,Magento_Customer
